,Id,TotalMinutesAsleep,SleepDay,Date,WeightKg,BMI,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,Calories
11797,6962181067,476,4/19/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
11804,6962181067,476,4/19/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
11809,6962181067,476,4/19/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
11810,6962181067,476,4/19/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
11811,6962181067,476,4/19/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
11815,6962181067,476,4/19/2016 12:00:00 AM,4/25/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
11818,6962181067,476,4/19/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
11819,6962181067,476,4/19/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
11828,6962181067,476,4/19/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
11835,6962181067,476,4/19/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
11840,6962181067,476,4/19/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
11841,6962181067,476,4/19/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
11842,6962181067,476,4/19/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
11846,6962181067,476,4/19/2016 12:00:00 AM,4/27/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
11849,6962181067,476,4/19/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
11850,6962181067,476,4/19/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
11859,6962181067,476,4/19/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
11866,6962181067,476,4/19/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
11871,6962181067,476,4/19/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
11872,6962181067,476,4/19/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
11873,6962181067,476,4/19/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
11877,6962181067,476,4/19/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
11880,6962181067,476,4/19/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
11881,6962181067,476,4/19/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
11890,6962181067,476,4/19/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
11897,6962181067,476,4/19/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
11902,6962181067,476,4/19/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
11903,6962181067,476,4/19/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
11904,6962181067,476,4/19/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
11908,6962181067,476,4/19/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
